Train Epoch: [1][880/10010]	Data 0.265161	Time 0.349360	Loss 6.9052	Entropy 6.9049		Acc1 0.09	Acc5 0.47
Train Epoch: [1][896/10010]	Data 0.454923	Time 0.536184	Loss 6.9047	Entropy 6.9045		Acc1 0.09	Acc5 0.48
Train Epoch: [1][912/10010]	Data 0.461740	Time 0.543887	Loss 6.9043	Entropy 6.9039		Acc1 0.09	Acc5 0.48
Train Epoch: [1][928/10010]	Data 0.499985	Time 0.581484	Loss 6.9040	Entropy 6.9036		Acc1 0.09	Acc5 0.49
Train Epoch: [1][944/10010]	Data 0.538117	Time 0.620013	Loss 6.9036	Entropy 6.9033		Acc1 0.09	Acc5 0.49
Train Epoch: [1][960/10010]	Data 0.564646	Time 0.648679	Loss 6.9031	Entropy 6.9027		Acc1 0.10	Acc5 0.49
Train Epoch: [1][976/10010]	Data 0.459048	Time 0.540175	Loss 6.9027	Entropy 6.9023		Acc1 0.10	Acc5 0.50
Train Epoch: [1][992/10010]	Data 0.479655	Time 0.560625	Loss 6.9022	Entropy 6.9018		Acc1 0.10	Acc5 0.51
Train Epoch: [1][1008/10010]	Data 0.641321	Time 0.723809	Loss 6.9021	Entropy 6.9015		Acc1 0.10	Acc5 0.51
Train Epoch: [1][1024/10010]	Data 0.704700	Time 0.786796	Loss 6.9021	Entropy 6.9015		Acc1 0.10	Acc5 0.51
Train Epoch: [1][1040/10010]	Data 0.581583	Time 0.664180	Loss 6.9021	Entropy 6.9015		Acc1 0.10	Acc5 0.50
Train Epoch: [1][1056/10010]	Data 0.497856	Time 0.580223	Loss 6.9021	Entropy 6.9015		Acc1 0.10	Acc5 0.51
Train Epoch: [1][1072/10010]	Data 0.642321	Time 0.722024	Loss 6.9020	Entropy 6.9014		Acc1 0.09	Acc5 0.50
Train Epoch: [1][1088/10010]	Data 0.625205	Time 0.705140	Loss 6.9019	Entropy 6.9013		Acc1 0.10	Acc5 0.51
Train Epoch: [1][1104/10010]	Data 0.500983	Time 0.585038	Loss 6.9018	Entropy 6.9013		Acc1 0.10	Acc5 0.51
Train Epoch: [1][1120/10010]	Data 0.497935	Time 0.580295	Loss 6.9017	Entropy 6.9012		Acc1 0.10	Acc5 0.51
Train Epoch: [1][1136/10010]	Data 0.599966	Time 0.682606	Loss 6.9016	Entropy 6.9011		Acc1 0.10	Acc5 0.51
Train Epoch: [1][1152/10010]	Data 0.610992	Time 0.695274	Loss 6.9014	Entropy 6.9009		Acc1 0.10	Acc5 0.51
Train Epoch: [1][1168/10010]	Data 0.650249	Time 0.732362	Loss 6.9014	Entropy 6.9008		Acc1 0.10	Acc5 0.52
Train Epoch: [1][1184/10010]	Data 0.578334	Time 0.659295	Loss 6.9012	Entropy 6.9006		Acc1 0.10	Acc5 0.52
Train Epoch: [1][1200/10010]	Data 0.623498	Time 0.708513	Loss 6.9009	Entropy 6.9004		Acc1 0.10	Acc5 0.52
Train Epoch: [1][1216/10010]	Data 0.750567	Time 0.836416	Loss 6.9007	Entropy 6.9001		Acc1 0.10	Acc5 0.53
Train Epoch: [1][1232/10010]	Data 0.544470	Time 0.626548	Loss 6.9002	Entropy 6.8997		Acc1 0.10	Acc5 0.54
Train Epoch: [1][1248/10010]	Data 0.773080	Time 0.853958	Loss 6.9000	Entropy 6.8995		Acc1 0.10	Acc5 0.54
Train Epoch: [1][1264/10010]	Data 0.461571	Time 0.546082	Loss 6.8995	Entropy 6.8990		Acc1 0.10	Acc5 0.55
Train Epoch: [1][1280/10010]	Data 0.567607	Time 0.651326	Loss 6.8989	Entropy 6.8984		Acc1 0.10	Acc5 0.55
Train Epoch: [1][1296/10010]	Data 0.713608	Time 0.796426	Loss 6.8984	Entropy 6.8979		Acc1 0.10	Acc5 0.56
Train Epoch: [1][1312/10010]	Data 0.754984	Time 0.838067	Loss 6.8980	Entropy 6.8975		Acc1 0.10	Acc5 0.56
Train Epoch: [1][1328/10010]	Data 0.553108	Time 0.637691	Loss 6.8975	Entropy 6.8970		Acc1 0.11	Acc5 0.56
Train Epoch: [1][1344/10010]	Data 0.538060	Time 0.621662	Loss 6.8971	Entropy 6.8966		Acc1 0.11	Acc5 0.56
Train Epoch: [1][1360/10010]	Data 0.651865	Time 0.735473	Loss 6.8966	Entropy 6.8962		Acc1 0.10	Acc5 0.56
Train Epoch: [1][1376/10010]	Data 0.562980	Time 0.647509	Loss 6.8960	Entropy 6.8955		Acc1 0.10	Acc5 0.57
Train Epoch: [1][1392/10010]	Data 0.435857	Time 0.519232	Loss 6.8955	Entropy 6.8950		Acc1 0.10	Acc5 0.56
Train Epoch: [1][1408/10010]	Data 0.669693	Time 0.755850	Loss 6.8949	Entropy 6.8944		Acc1 0.11	Acc5 0.57
Train Epoch: [1][1424/10010]	Data 0.504594	Time 0.585802	Loss 6.8943	Entropy 6.8938		Acc1 0.11	Acc5 0.57
Train Epoch: [1][1440/10010]	Data 0.412737	Time 0.494433	Loss 6.8937	Entropy 6.8932		Acc1 0.11	Acc5 0.57
Train Epoch: [1][1456/10010]	Data 0.714140	Time 0.793976	Loss 6.8931	Entropy 6.8926		Acc1 0.11	Acc5 0.58
Train Epoch: [1][1472/10010]	Data 0.611037	Time 0.695469	Loss 6.8925	Entropy 6.8920		Acc1 0.11	Acc5 0.58
Train Epoch: [1][1488/10010]	Data 0.441873	Time 0.526141	Loss 6.8917	Entropy 6.8912		Acc1 0.11	Acc5 0.59
Train Epoch: [1][1504/10010]	Data 0.472992	Time 0.556584	Loss 6.8911	Entropy 6.8906		Acc1 0.11	Acc5 0.59
Train Epoch: [1][1520/10010]	Data 0.638054	Time 0.726477	Loss 6.8905	Entropy 6.8899		Acc1 0.11	Acc5 0.59
Train Epoch: [1][1536/10010]	Data 0.461109	Time 0.546000	Loss 6.8899	Entropy 6.8894		Acc1 0.11	Acc5 0.59
Train Epoch: [1][1552/10010]	Data 0.757070	Time 0.838206	Loss 6.8891	Entropy 6.8886		Acc1 0.11	Acc5 0.60
Train Epoch: [1][1568/10010]	Data 0.772066	Time 0.854889	Loss 6.8884	Entropy 6.8880		Acc1 0.11	Acc5 0.60
Train Epoch: [1][1584/10010]	Data 0.536941	Time 0.620072	Loss 6.8876	Entropy 6.8871		Acc1 0.11	Acc5 0.60
Train Epoch: [1][1600/10010]	Data 0.524513	Time 0.608382	Loss 6.8868	Entropy 6.8863		Acc1 0.11	Acc5 0.61
Train Epoch: [1][1616/10010]	Data 0.591267	Time 0.672188	Loss 6.8863	Entropy 6.8858		Acc1 0.11	Acc5 0.61
Train Epoch: [1][1632/10010]	Data 0.586949	Time 0.669796	Loss 6.8856	Entropy 6.8851		Acc1 0.11	Acc5 0.61
Train Epoch: [1][1648/10010]	Data 0.457860	Time 0.540507	Loss 6.8849	Entropy 6.8844		Acc1 0.11	Acc5 0.62
Train Epoch: [1][1664/10010]	Data 0.510494	Time 0.592519	Loss 6.8842	Entropy 6.8837		Acc1 0.11	Acc5 0.62
Train Epoch: [1][1680/10010]	Data 0.720924	Time 0.801863	Loss 6.8834	Entropy 6.8831		Acc1 0.11	Acc5 0.62
Train Epoch: [1][1696/10010]	Data 0.560343	Time 0.644747	Loss 6.8830	Entropy 6.8826		Acc1 0.12	Acc5 0.63
Train Epoch: [1][1712/10010]	Data 0.514093	Time 0.597424	Loss 6.8825	Entropy 6.8821		Acc1 0.12	Acc5 0.63
Train Epoch: [1][1728/10010]	Data 0.511172	Time 0.597834	Loss 6.8820	Entropy 6.8815		Acc1 0.12	Acc5 0.63
Train Epoch: [1][1744/10010]	Data 0.475108	Time 0.557853	Loss 6.8814	Entropy 6.8809		Acc1 0.12	Acc5 0.63
Train Epoch: [1][1760/10010]	Data 0.493369	Time 0.574087	Loss 6.8804	Entropy 6.8799		Acc1 0.12	Acc5 0.64
Train Epoch: [1][1776/10010]	Data 0.783644	Time 0.868321	Loss 6.8796	Entropy 6.8791		Acc1 0.12	Acc5 0.64
Train Epoch: [1][1792/10010]	Data 0.692014	Time 0.773868	Loss 6.8788	Entropy 6.8784		Acc1 0.12	Acc5 0.65
Train Epoch: [1][1808/10010]	Data 0.582019	Time 0.663234	Loss 6.8780	Entropy 6.8776		Acc1 0.12	Acc5 0.65
Train Epoch: [1][1824/10010]	Data 0.594049	Time 0.676028	Loss 6.8773	Entropy 6.8769		Acc1 0.13	Acc5 0.65
Train Epoch: [1][1840/10010]	Data 0.437373	Time 0.523700	Loss 6.8764	Entropy 6.8761		Acc1 0.13	Acc5 0.66
Train Epoch: [1][1856/10010]	Data 0.632701	Time 0.714231	Loss 6.8754	Entropy 6.8752		Acc1 0.13	Acc5 0.66
Train Epoch: [1][1872/10010]	Data 0.431240	Time 0.514455	Loss 6.8745	Entropy 6.8741		Acc1 0.13	Acc5 0.67
Train Epoch: [1][1888/10010]	Data 0.436163	Time 0.517458	Loss 6.8736	Entropy 6.8732		Acc1 0.13	Acc5 0.67
Train Epoch: [1][1904/10010]	Data 0.484838	Time 0.568717	Loss 6.8724	Entropy 6.8722		Acc1 0.13	Acc5 0.68
Train Epoch: [1][1920/10010]	Data 0.997965	Time 1.078023	Loss 6.8715	Entropy 6.8712		Acc1 0.13	Acc5 0.68
Train Epoch: [1][1936/10010]	Data 0.553793	Time 0.636872	Loss 6.8702	Entropy 6.8698		Acc1 0.13	Acc5 0.69
Train Epoch: [1][1952/10010]	Data 0.603488	Time 0.688722	Loss 6.8692	Entropy 6.8689		Acc1 0.14	Acc5 0.70
Train Epoch: [1][1968/10010]	Data 0.434991	Time 0.519348	Loss 6.8680	Entropy 6.8677		Acc1 0.14	Acc5 0.71
Train Epoch: [1][1984/10010]	Data 0.556734	Time 0.636995	Loss 6.8668	Entropy 6.8666		Acc1 0.14	Acc5 0.72
Train Epoch: [1][2000/10010]	Data 0.611651	Time 0.696998	Loss 6.8655	Entropy 6.8651		Acc1 0.14	Acc5 0.73
Train Epoch: [1][2016/10010]	Data 0.715924	Time 0.796143	Loss 6.8640	Entropy 6.8637		Acc1 0.14	Acc5 0.74
Train Epoch: [1][2032/10010]	Data 0.695972	Time 0.775832	Loss 6.8627	Entropy 6.8624		Acc1 0.15	Acc5 0.74
Train Epoch: [1][2048/10010]	Data 0.518867	Time 0.600876	Loss 6.8617	Entropy 6.8613		Acc1 0.15	Acc5 0.75
Train Epoch: [1][2064/10010]	Data 0.581517	Time 0.666781	Loss 6.8608	Entropy 6.8605		Acc1 0.15	Acc5 0.76
Train Epoch: [1][2080/10010]	Data 0.558636	Time 0.641365	Loss 6.8595	Entropy 6.8590		Acc1 0.15	Acc5 0.77
Train Epoch: [1][2096/10010]	Data 0.578809	Time 0.663603	Loss 6.8582	Entropy 6.8577		Acc1 0.15	Acc5 0.78
Train Epoch: [1][2112/10010]	Data 0.522318	Time 0.604801	Loss 6.8571	Entropy 6.8567		Acc1 0.15	Acc5 0.78
Train Epoch: [1][2128/10010]	Data 0.348991	Time 0.431379	Loss 6.8559	Entropy 6.8554		Acc1 0.16	Acc5 0.79
Train Epoch: [1][2144/10010]	Data 0.553336	Time 0.637560	Loss 6.8545	Entropy 6.8541		Acc1 0.16	Acc5 0.80
Train Epoch: [1][2160/10010]	Data 0.300937	Time 0.385751	Loss 6.8531	Entropy 6.8527		Acc1 0.16	Acc5 0.81
Train Epoch: [1][2176/10010]	Data 0.195137	Time 0.277166	Loss 6.8520	Entropy 6.8515		Acc1 0.16	Acc5 0.82
Train Epoch: [1][2192/10010]	Data 0.050493	Time 0.184285	Loss 6.8504	Entropy 6.8499		Acc1 0.16	Acc5 0.83
Train Epoch: [1][2208/10010]	Data 0.008671	Time 0.183390	Loss 6.8491	Entropy 6.8486		Acc1 0.16	Acc5 0.83
Train Epoch: [1][2224/10010]	Data 0.015006	Time 0.184156	Loss 6.8476	Entropy 6.8471		Acc1 0.16	Acc5 0.85
Train Epoch: [1][2240/10010]	Data 0.008392	Time 0.185149	Loss 6.8463	Entropy 6.8459		Acc1 0.16	Acc5 0.85
Train Epoch: [1][2256/10010]	Data 0.341904	Time 0.422545	Loss 6.8449	Entropy 6.8443		Acc1 0.17	Acc5 0.86
Train Epoch: [1][2272/10010]	Data 0.221627	Time 0.306716	Loss 6.8436	Entropy 6.8431		Acc1 0.17	Acc5 0.87
Train Epoch: [1][2288/10010]	Data 0.302854	Time 0.389093	Loss 6.8421	Entropy 6.8415		Acc1 0.17	Acc5 0.88
Train Epoch: [1][2304/10010]	Data 0.114001	Time 0.194772	Loss 6.8408	Entropy 6.8401		Acc1 0.17	Acc5 0.89
Train Epoch: [1][2320/10010]	Data 0.013404	Time 0.184152	Loss 6.8392	Entropy 6.8385		Acc1 0.18	Acc5 0.90
Train Epoch: [1][2336/10010]	Data 0.010172	Time 0.185915	Loss 6.8378	Entropy 6.8371		Acc1 0.18	Acc5 0.91
Train Epoch: [1][2352/10010]	Data 0.138718	Time 0.220375	Loss 6.8363	Entropy 6.8357		Acc1 0.18	Acc5 0.92
